"State","Region Name","ASGC 2008 Code"
"Qld","Kowanyama (S)",350104420
"Qld","Lockhart River (S)",350104570
"Qld","Mapoon (S)",350104830
"Qld","Napranum (S)",350105670
"Qld","Northern Peninsula Area (R) - Bamaga",350105781
"Qld","Northern Peninsula Area (R) - Injinoo",350105783
"Qld","Northern Peninsula Area (R) - New Mapoon",350105784
"Qld","Northern Peninsula Area (R) - Seisia",350105786
"Qld","Northern Peninsula Area (R) - Umagico",350105788
"Qld","Pormpuraaw (S)",350106070
"Qld","Tablelands (R) - Atherton",350106812
"Qld","Tablelands (R) - Eacham",350106814
"Qld","Tablelands (R) - Herberton",350106816
"Qld","Tablelands (R) - Mareeba",350106818
"Qld","Torres (S)",350106950
"Qld","Torres Strait Island (R) - Badu",350106963
"Qld","Torres Strait Island (R) - Boigu",350106965
"Qld","Torres Strait Island (R) - Dauan",350106968
"Qld","Torres Strait Island (R) - Erub",350106972
"Qld","Torres Strait Island (R) - Hammond",350106974
"Qld","Torres Strait Island (R) - Iama",350106976
"Qld","Torres Strait Island (R) - Kubin",350106978
"Qld","Torres Strait Island (R) - Mabuiag",350106982
"Qld","Torres Strait Island (R) - Mer",350106984
"Qld","Torres Strait Island (R) - Poruma",350106986
"Qld","Torres Strait Island (R) - Saibai",350106992
"Qld","Torres Strait Island (R) - St Pauls",350106993
"Qld","Torres Strait Island (R) - Ugar",350106995
"Qld","Torres Strait Island (R) - Warraber",350106996
"Qld","Torres Strait Island (R) - Yorke",350106998
"Qld","Weipa (T)",350107300
"Qld","Wujal Wujal (S)",350107570
"Qld","Yarrabah (S)",350107600
"Qld","Burke (S)",355051950
"Qld","Carpentaria (S)",355052250
"Qld","Cloncurry (S)",355052450
"Qld","Doomadgee (S)",355052770
"Qld","Flinders (S)",355053200
"Qld","McKinlay (S)",355054800
"Qld","Mornington (S)",355055250
"Qld","Mount Isa (C)",355055300
"Qld","Richmond (S)",355056300
